line_no,raw,type,start,end,length_mm,estimated_time_sec,warnings,feedrate,feed_mode,spindle_speed,feed_unit,effective_feed_mm_min,feed_capped,plane,direction,tool_id,event,reference_code,reference_axes,phase2_entry_velocity_mm_s,phase2_exit_velocity_mm_s,phase2_peak_velocity_mm_s,phase2_v_cap_mm_s,phase2_a_cap_mm_s2,phase2_j_cap_mm_s3,phase2_profile_type,phase2_slowdown_ratio,phase2_bottleneck_reason,phase2_segment_count
376,X-39.727 Y124.519 I-82.599 J5.662,arc,"-38.749, 132.739, 237.417","-39.727, 124.519, 237.417",8.281427774969158,0.07304193473927008,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,115.58395482993697,111.13751138250822,115.58395482993697,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.1170870708570628,,3
377,G03 X-40.160 Y121.125 I40.649 J-6.914,arc,"-39.727, 124.519, 237.417","-40.16, 121.125, 237.417",3.4224915746446136,0.03095965992015188,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,111.13751138250822,109.9393769071493,111.13751138250822,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.1338842045130249,,2
378,X-40.315 Y117.678 I86.397 J-5.591,arc,"-40.16, 121.125, 237.417","-40.315, 117.678, 237.417",3.4507114502305147,0.03174904560696245,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,109.9393769071493,107.41937216476684,109.9393769071493,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.1501722432037162,,1
379,X-40.476 Y108.340 I624.678 J-15.475,arc,"-40.315, 117.678, 237.417","-40.476, 108.34, 237.417",9.33947474518171,0.09784303792669431,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,107.41937216476684,83.4862219879555,107.41937216476686,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.3095477956502564,acceleration or jerk limited,1
380,X-40.287 Y101.948 I77.801 J-0.893,arc,"-40.476, 108.34, 237.417","-40.287, 101.948, 237.417",6.396594797755472,0.08046625105400579,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,83.4862219879555,75.38745576089885,83.4862219879555,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.6125878274131502,acceleration or jerk limited; short segment speed degradation,2
381,X-38.362 Y91.743 I44.952 J3.193,arc,"-40.287, 101.948, 237.417","-38.362, 91.743, 237.417",10.408089418654297,0.1522306208170594,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,75.38745576089885,60.85223409770094,75.38745576089887,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.9845996350438713,acceleration or jerk limited; low exit velocity due to next junction; short segment speed degradation,4
382,G01 X-38.053 Y90.761,linear,"-38.362, 91.743, 237.417","-38.053, 90.761, 237.417",1.0294683093713966,0.017018765779081055,,7500.0,G94,10000.0,mm_per_min,7500.0,False,,,,,,,60.85223409770094,60.12813812609292,60.85223409770097,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.066450907735188,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
383,G02 X-37.249 Y87.774 I-32.313 J-10.299,arc,"-38.053, 90.761, 237.417","-37.249, 87.774, 237.417",3.09438618095711,0.05299445156825603,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,60.12813812609292,56.61683006005238,60.128138126092956,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.173117819857849,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
384,X-36.741 Y83.654 I-21.480 J-4.743,arc,"-37.249, 87.774, 237.417","-36.741, 83.654, 237.417",4.157385040715167,0.0766968164413117,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,56.61683006005238,51.71185366134715,56.6168300600524,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.37733485704125,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
385,X-37.343 Y79.574 I-11.852 J-0.336,arc,"-36.741, 83.654, 237.417","-37.343, 79.574, 237.417",4.145252133640898,0.08362255551366458,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,51.71185366134715,47.338735365070306,51.71185366134716,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.6083564629684894,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
386,X-41.776 Y74.649 I-7.979 J2.725,arc,"-37.343, 79.574, 237.417","-41.776, 74.649, 237.417",6.8098245182057004,0.16163974416510077,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,47.338735365070306,36.39213417414999,47.33873536507034,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.3303712926984974,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,6
387,G03 X-43.586 Y68.107 I2.366 J-4.177,arc,"-41.776, 74.649, 237.417","-43.586, 68.107, 237.417",7.539239311704102,0.3141523267250452,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,36.39213417414999,3.170757617882165,36.39213417414999,125.0,800.0,10000.0,degraded_s_curve_no_cruise,11.630585771615555,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
388,G01 X42.147 Y65.410 Z235.952 F10000,linear,"-43.586, 68.107, 237.417","42.147, 65.41, 235.952",85.78792061240324,0.7940595784924873,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,3.170757617882165,2.9170881315542716,166.66666666666666,166.66666666666666,800.0,10000.0,full_s_curve_with_cruise,1.5426794604338154,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction,1
389,G03 X40.344 Y71.955 I-4.174 J2.370 F7500,arc,"42.147, 65.41, 235.952","40.344, 71.955, 235.952",7.54038254422985,0.3147044889297041,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,2.9170881315542716,36.4002607905923,36.40026079059236,125.0,800.0,10000.0,degraded_s_curve_no_cruise,11.745546133652061,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
390,G02 X35.614 Y77.975 I3.603 J7.699,arc,"40.344, 71.955, 235.952","35.614, 77.975, 235.952",7.941623394141119,0.1851707132570299,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,36.4002607905923,48.72976997617903,48.72976997617909,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.329762134879111,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,7
391,X35.380 Y81.172 I12.116 J2.494,arc,"35.614, 77.975, 235.952","35.38, 81.172, 235.952",3.214589935011748,0.06371296764000167,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,48.72976997617903,52.113683224964944,52.11368322496498,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.5344973574513396,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
392,X35.965 Y84.965 I19.677 J-1.088,arc,"35.38, 81.172, 235.952","35.965, 84.965, 235.952",3.843938464523986,0.07086979405976733,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,52.113683224964944,56.300971693403724,56.300971693403774,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.3652630322272,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
393,G01 X36.021 Y85.167,linear,"35.965, 84.965, 235.952","36.021, 85.167, 235.952",0.20961870145575984,0.003722036065726927,,7500.0,G94,10000.0,mm_per_min,7500.0,False,,,,,,,56.300971693403724,56.33560557459014,56.335605574590154,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.219527670884166,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
394,X36.033 Y85.213,linear,"36.021, 85.167, 235.952","36.033, 85.213, 235.952",0.047539457296011486,0.000843848321177352,,7500.0,G94,10000.0,mm_per_min,7500.0,False,,,,,,,56.33560557459014,56.337385774562996,56.337385774563025,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.21881035558264,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
395,G02 X37.166 Y88.679 I29.241 J-7.644,arc,"36.033, 85.213, 235.952","37.166, 88.679, 235.952",3.6486991616734574,0.06207323060854701,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,56.337385774562996,61.155764874184825,61.155764874184875,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.1704660164043657,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
396,G03 X40.032 Y100.349 I-41.328 J16.336,arc,"37.166, 88.679, 235.952","40.032, 100.349, 235.952",12.053689530158014,0.17449499662204282,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,61.155764874184825,76.44000795353068,76.44000795353071,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.9845545504013256,acceleration or jerk limited; low entry velocity due to previous junction; short segment speed degradation,5
397,X40.341 Y105.144 I-57.452 J6.109,arc,"40.032, 100.349, 235.952","40.341, 105.144, 235.952",4.806331787468268,0.06100241176115549,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,76.44000795353068,81.09263924951458,81.09263924951458,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.6100467640882303,acceleration or jerk limited; short segment speed degradation,2
398,X40.341 Y110.737 I-124.585 J2.791,arc,"40.341, 105.144, 235.952","40.341, 110.737, 235.952",5.593469533235894,0.06667115873832088,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,81.09263924951458,86.65046675667553,86.65046675667556,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.514635710721386,acceleration or jerk limited; short segment speed degradation,2
399,G01 X40.324 Y111.536,linear,"40.341, 110.737, 235.952","40.324, 111.536, 235.952",0.7991808306009415,0.00921176493917065,,7500.0,G94,10000.0,mm_per_min,7500.0,False,,,,,,,86.65046675667553,86.86260828991186,86.86260828991186,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.4408136097690014,acceleration or jerk limited; short segment speed degradation,1
400,G03 X40.209 Y114.166 I-59.720 J-1.289,arc,"40.324, 111.536, 235.952","40.209, 114.166, 235.952",2.632726135367424,0.029921194449064614,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,86.86260828991186,89.10080298305868,89.1008029830587,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.4207499058550117,acceleration or jerk limited; short segment speed degradation,1
401,X39.885 Y116.237 I-11.690 J-0.769,arc,"40.209, 114.166, 235.952","39.885, 116.237, 235.952",2.0989973965449096,0.023489966873227408,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,89.10080298305868,89.60914876278218,89.6091487627822,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.4010873703394717,acceleration or jerk limited; short segment speed degradation,2
402,G02 X38.198 Y126.719 I60.432 J15.099,arc,"39.885, 116.237, 235.952","38.198, 126.719, 235.952",10.629780516966889,0.11345053605034469,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,89.60914876278218,97.6581808457558,97.6581808457558,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.3784365063090642,acceleration or jerk limited; short segment speed degradation,4
403,X37.913 Y134.312 I102.525 J7.659,arc,"38.198, 126.719, 235.952","37.913, 134.312, 235.952",7.600077137097312,0.07508548779576582,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,97.6581808457558,104.70760429079783,104.70760429079785,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.2565103230795183,acceleration or jerk limited,2
404,X38.008 Y142.137 I306.128 J0.196,arc,"37.913, 134.312, 235.952","38.008, 142.137, 235.952",7.825789746235789,0.07245113234164713,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,104.70760429079783,111.27057579876593,111.27057579876593,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.1748322334161627,,2
405,G01 X38.161 Y148.294,linear,"38.008, 142.137, 235.952","38.161, 148.294, 235.952",6.158900713601424,0.053618923138190486,,7500.0,G94,10000.0,mm_per_min,7500.0,False,,,,,,,111.27057579876593,118.45804809501388,118.45804809501388,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.0882405325145426,,1
406,X38.207 Y149.892,linear,"38.161, 148.294, 235.952","38.207, 149.892, 235.952",1.598661940498976,0.013469807127789366,,7500.0,G94,10000.0,mm_per_min,7500.0,False,,,,,,,118.45804809501388,118.91163735516349,118.91163735516349,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.0532094674425942,,1
407,G03 X38.522 Y177.859 I-843.265 J23.478,arc,"38.207, 149.892, 235.952","38.522, 177.859, 235.952",27.970055053099365,0.22496110243420536,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,118.91163735516349,125.0,125.0,125.0,800.0,10000.0,full_s_curve_with_cruise,1.016113168817791,,3
408,X37.904 Y204.229 I-878.378 J-7.388,arc,"38.522, 177.859, 235.952","37.904, 204.229, 235.952",26.378231766251385,0.2110249918070564,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,125.0,125.0,125.0,125.0,800.0,10000.0,full_s_curve_with_cruise,1.0,,3
409,X35.895 Y247.240 I-2606.818 J-100.204,arc,"37.904, 204.229, 235.952","35.895, 247.24, 235.952",43.05838237078154,0.44590494550278664,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,125.0,12.349653693548664,125.0,125.0,800.0,10000.0,mixed_degraded,1.8774602243759921,acceleration or jerk limited; low exit velocity due to next junction,3
410,X35.474 Y247.701 I-0.499 J-0.034,arc,"35.895, 247.24, 235.952","35.474, 247.701, 235.952",0.6740887567261229,0.05657395825827878,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,12.349653693548664,12.349653693542367,12.349653693548753,125.0,800.0,10000.0,degraded_s_curve_no_cruise,10.783270625574598,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
411,X-1.598 Y250.223 I-35.250 J-244.395,arc,"35.474, 247.701, 235.952","-1.598, 250.223, 235.952",37.19283587494267,0.47010759570571975,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,12.349653693542367,114.10065032305118,115.98984597664457,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.0512237559606756,acceleration or jerk limited; low entry velocity due to previous junction; short segment speed degradation,6
412,X-35.474 Y247.701 I1.270 J-245.764,arc,"-1.598, 250.223, 235.952","-35.474, 247.701, 235.952",33.996848067700974,0.45417566834827994,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,114.10065032305118,12.334692124615952,114.10065032305118,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.2149692367967146,acceleration or jerk limited; low exit velocity due to next junction; short segment speed degradation,6
413,X-35.895 Y247.240 I0.078 J-0.494,arc,"-35.474, 247.701, 235.952","-35.895, 247.24, 235.952",0.674220712654885,0.05672489416766195,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,12.334692124615952,12.334692124610715,12.334692124615955,125.0,800.0,10000.0,degraded_s_curve_no_cruise,10.800856207590279,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
414,X-37.991 Y201.832 I2506.352 J-138.433,arc,"-35.895, 247.24, 235.952","-37.991, 201.832, 235.952",45.45697029949232,0.4631955433068742,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,12.334692124610715,125.0,125.0,125.0,800.0,10000.0,mixed_degraded,1.8211558215754555,acceleration or jerk limited; low entry velocity due to previous junction,3
415,X-38.530 Y175.462 I805.471 J-29.669,arc,"-37.991, 201.832, 235.952","-38.53, 175.462, 235.952",26.376684914069173,0.21101249629523172,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,125.0,125.0,125.0,125.0,800.0,10000.0,full_s_curve_with_cruise,1.0,,3
416,X-38.207 Y149.892 I841.943 J-2.136,arc,"-38.53, 175.462, 235.952","-38.207, 149.892, 235.952",25.57302299885741,0.20847033182589508,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,125.0,111.78093070710328,125.0,125.0,800.0,10000.0,mixed_degraded,1.0568680614198733,,3
417,G01 X-38.161 Y148.294,linear,"-38.207, 149.892, 235.952","-38.161, 148.294, 235.952",1.598661940498976,0.01433467987327325,,7500.0,G94,10000.0,mm_per_min,7500.0,False,,,,,,,111.78093070710328,111.26722308943022,111.78093070710328,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.1208342043846287,,1
418,X-37.982 Y141.102,linear,"-38.161, 148.294, 235.952","-37.982, 141.102, 235.952",7.194227199637227,0.06822473700663369,,7500.0,G94,10000.0,mm_per_min,7500.0,False,,,,,,,111.26722308943022,99.63068624036939,111.26722308943022,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.1854076732882783,,1
419,X-37.967 Y140.303,linear,"-37.982, 141.102, 235.952","-37.967, 140.303, 235.952",0.79914078859736,0.008027520902872511,,7500.0,G94,10000.0,mm_per_min,7500.0,False,,,,,,,99.63068624036939,99.46958351075426,99.6306862403694,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.255648725702372,acceleration or jerk limited; short segment speed degradation,1
420,G02 X-37.925 Y133.111 I-230.505 J-4.938,arc,"-37.967, 140.303, 235.952","-37.925, 133.111, 235.952",7.1924142741786135,0.07492667084031607,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,99.46958351075426,92.449731987804,99.46958351075426,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.3259951414531967,acceleration or jerk limited; short segment speed degradation,2
421,X-38.285 Y125.711 I-91.566 J0.744,arc,"-37.925, 133.111, 235.952","-38.285, 125.711, 235.952",7.410773888889955,0.084132587690997,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,92.449731987804,83.59628632937688,92.449731987804,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.4548290401722648,acceleration or jerk limited; short segment speed degradation,2
422,X-39.861 Y116.331 I-61.213 J5.466,arc,"-38.285, 125.711, 235.952","-39.861, 116.331, 235.952",9.52099442510001,0.12028018031427976,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,83.59628632937688,74.5449612193298,83.59628632937691,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.64955327466932,acceleration or jerk limited; short segment speed degradation,4
423,G03 X-40.224 Y113.934 I10.850 J-2.866,arc,"-39.861, 116.331, 235.952","-40.224, 113.934, 235.952",2.4290692274437804,0.03271521409355593,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,74.5449612193298,74.5449612193298,74.54496121932982,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.6843978266117783,acceleration or jerk limited; short segment speed degradation,2
424,X-40.371 Y108.340 I104.991 J-5.561,arc,"-40.224, 113.934, 235.952","-40.371, 108.34, 235.952",5.596591838821055,0.07192165825085252,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,74.5449612193298,81.01365776762633,81.01365776762634,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.6397895028206861,acceleration or jerk limited; short segment speed degradation,2
425,X-40.180 Y101.948 I78.007 J-0.875,arc,"-40.371, 108.34, 235.952","-40.18, 101.948, 235.952",6.396644785780898,0.07925360582557149,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,81.01365776762633,77.62531037984783,82.31758421175867,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.5695433413628612,acceleration or jerk limited; short segment speed degradation,2
426,X-37.163 Y88.674 I44.815 J3.206,arc,"-40.18, 101.948, 235.952","-37.163, 88.674, 235.952",13.665154163535473,0.19537591584769923,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,77.62531037984783,61.65272759299327,77.62531037984785,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.9755973668200066,acceleration or jerk limited; low exit velocity due to next junction; short segment speed degradation,6
427,G02 X-35.739 Y83.969 I-27.173 J-10.792,arc,"-37.163, 88.674, 235.952","-35.739, 83.969, 235.952",4.921579137951253,0.08372829090994965,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,61.65272759299327,55.806421835901325,61.6527275929933,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.1988782436120378,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
428,X-35.393 Y79.574 I-16.356 J-3.501,arc,"-35.739, 83.969, 235.952","-35.393, 79.574, 235.952",4.421460592753815,0.08348131804820624,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,55.806421835901325,49.993625858196054,55.80642183590136,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.449278458848869,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
429,X-36.764 Y75.096 I-9.698 J0.521,arc,"-35.393, 79.574, 235.952","-36.764, 75.096, 235.952",4.729775342662581,0.10082805374058028,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,49.993625858196054,43.63052946559294,49.99362585819606,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.8082612821866517,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
430,X-40.341 Y71.956 I-7.202 J4.597,arc,"-36.764, 75.096, 235.952","-40.341, 71.956, 235.952",4.823475372043222,0.1201766475431182,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,43.63052946559294,36.390424712515625,43.63052946559294,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.3576105376544088,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,5
431,G03 X-42.142 Y65.411 I2.372 J-4.173,arc,"-40.341, 71.956, 235.952","-42.142, 65.411, 235.952",7.539873582946807,0.31413023998657136,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,36.390424712515625,3.1777151902716945,36.390424712515646,125.0,800.0,10000.0,degraded_s_curve_no_cruise,11.62785587518577,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
432,G01 X40.663 Y62.804 Z234.487 F10000,linear,"-42.142, 65.411, 235.952","40.663, 62.804, 234.487",82.85898079870402,0.7764759325696295,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,3.1777151902716945,2.916955918559138,166.66666666666666,166.66666666666666,800.0,10000.0,full_s_curve_with_cruise,1.561842230990798,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction,1
433,G03 X38.859 Y69.348 I-4.174 J2.370 F7500,arc,"40.663, 62.804, 234.487","38.859, 69.348, 234.487",7.539687540725279,0.314710208437297,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,2.916955918559138,36.401477757958745,36.40147775795878,125.0,800.0,10000.0,degraded_s_curve_no_cruise,11.745259926909807,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
434,G02 X35.965 Y71.538 I3.877 J8.134,arc,"38.859, 69.348, 234.487","35.965, 71.538, 234.487",3.6542256200582615,0.09323017445655218,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,36.401477757958745,41.8420917436852,41.842091743685266,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.364145790603961,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
435,X33.913 Y77.176 I7.233 J5.824,arc,"35.965, 71.538, 234.487","33.913, 77.176, 234.487",6.109389693748693,0.13369306438022704,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,41.8420917436852,49.30569384465994,49.30569384466,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.9372427091378865,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,6
436,X34.304 Y81.172 I15.968 J0.454,arc,"33.913, 77.176, 234.487","34.304, 81.172, 234.487",4.025728066943589,0.07761345898501654,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,49.30569384465994,54.329058971827195,54.32905897182725,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.49011842205175,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
437,X35.965 Y86.102 I25.785 J-5.940,arc,"34.304, 81.172, 234.487","35.965, 86.102, 234.487",5.210705548190041,0.09016791515403778,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,54.329058971827195,61.111188026849106,61.11118802684913,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.2501977738637713,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
438,G03 X38.362 Y92.490 I-46.478 J21.088,arc,"35.965, 86.102, 234.487","38.362, 92.49, 234.487",6.828004588454045,0.10390703413302785,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,61.111188026849106,70.12095362759248,70.1209536275925,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.9918687374666053,acceleration or jerk limited; low entry velocity due to previous junction; short segment speed degradation,3
439,X40.005 Y101.148 I-42.856 J12.618,arc,"38.362, 92.49, 234.487","40.005, 101.148, 234.487",8.826865136533293,0.11833863930677345,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,70.12095362759248,78.88292421615758,78.88292421615758,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.7527258923484168,acceleration or jerk limited; short segment speed degradation,4
440,X40.259 Y106.742 I-63.401 J5.678,arc,"40.005, 101.148, 234.487","40.259, 106.742, 234.487",5.601570784062347,0.07277326876603007,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,78.88292421615758,73.87318143566904,79.08664334636106,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.653679030026728,acceleration or jerk limited; short segment speed degradation,2
441,X40.118 Y109.107 I-17.958 J0.113,arc,"40.259, 106.742, 234.487","40.118, 109.107, 234.487",2.370920890694157,0.032374737030314654,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,73.87318143566904,72.56300072081532,73.87318143566908,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.714831097838463,acceleration or jerk limited; short segment speed degradation,2
442,X40.105 Y109.170 I-0.495 J-0.069,arc,"40.118, 109.107, 234.487","40.105, 109.17, 234.487",0.06437176567565699,0.0008865241529043905,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,72.56300072081532,72.56496553349952,72.56496553349953,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.7226176763276828,acceleration or jerk limited; short segment speed degradation,1
443,X39.566 Y110.737 I-15.746 J-4.540,arc,"40.105, 109.17, 234.487","39.566, 110.737, 234.487",1.6578157659713275,0.02274209240134807,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,72.56496553349952,73.2114721708651,73.21147217086511,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.7187491431673727,acceleration or jerk limited; short segment speed degradation,2
